"id","group","score"
"X2XX2XX3X3X2XX2X2XX2X3X2X3X6X2XX2X6X2X","PPI_motif",1
"X2XX2XX3X5X2X","PPI_motif",1
"X2XX2XX3X6XX2XX3XX2X","PPI_motif",1
"X2XX2XX3XX","PPI_motif",1
"X2XX2XX3XX1XX2X3X2X3X6XX2XX3XX2XX3X","PPI_motif",1
"X2XX2XX3XX1XX2XX4X2X3X2X1X1XX1XX2XX2X2XX","PPI_motif",1
"X2XX2XX3XX1XX2XX4X2X3X2X3XX2XX3XX2X2XX","PPI_motif",1
"X2XX2XX3XX1XX2XX4X2X3X6XX2XX3XX2X2X","PPI_motif",1
"X2XX2XX3XX2X2X2XX2X2XX2X2XX2X2XX2X","PPI_motif",1
"X2XX2XX3XX2X2XX1XX2XX2XX1XX","PPI_motif",1
"X2XX2XX3XX2X2XX2X2XX2X3X2X3X6X2XX2X6X2XX","PPI_motif",1
"X2XX2XX3XX2X2XX2X2XX2X3X2X7X3X6X3X2X3X6X3X2X","PPI_motif",1
"X2XX2XX3XX2X2XX2X2XX2XX3XX2XX3XX2X3X4X3X6X2X6X","PPI_motif",1
"X2XX2XX3XX2X3X2X3X1XX1XXXX2XX3XX2X1XX3X","PPI_motif",1
"X2XX2XX3XX2X3X2X3XX3XX2X3X2X3X2X3X4X7X3X6XX2XX3XX","PPI_motif",1
"X2XX2XX3XX2X3X4X3X3XX3X3XX1X6XX7X3X2X3X7X6X3XX2XX3XX2X2X3X2X3X2XX2XX3XX1XXX2XX3XX3X3XX3X3X3X4X3X3XX3X3X","PPI_motif",1
"X2XX2XX3XX2X6X2X3X2XX3XX1X4X3XX3X7XX3XX2XX3XX5X2X6X3XX3XX","PPI_motif",1
"X2XX2XX3XX2XX","PPI_motif",1
"X2XX2XX3XX2XX1XX3XX","PPI_motif",1
"X2XX2XX3XX2XX2X3XX","PPI_motif",1
"X2XX2XX3XX2XX2XX3XX","PPI_motif",1
"X2XX2XX3XX2XX2XX3XX2X","PPI_motif",1
"X2XX2XX3XX2XX2XX4XX","PPI_motif",1
"X2XX2XX3XX2XX3X2XX2XX2X1XX2XXX","PPI_motif",1
"X2XX2XX3XX2XX3XX1XX2XX2X","PPI_motif",1
"X2XX2XX3XX2XX3XX1XX2XX2X3X4X3X3XX4X2X3X6X3X7XX3XX2X6X3X6XX2XX3XX2X2X","PPI_motif",1
"X2XX2XX3XX2XX3XX2X3X4X3X3XX3XX1XXX2XX1X1X3X4X3X3XX3XX2XX3XX5X2X3X2X3X4X3X3X2XX2XX3XX1XXX2XX3XX3XX2X2XX2X3X4X3X3XX3XX2X2XX2X2X","PPI_motif",1
"X2XX2XX3XX2XX3XX2XX3XX2X3X4X3X3XX4X2X3X2X3X3XX3XX2X6X3X3X2X7XX2XX3X3X2X3X","PPI_motif",1
"X2XX2XX3XX2XX3XX2XX3XX2XX3XX","PPI_motif",1
"X2XX2XX3XX2XX3XX2XX3XX2XX4X","PPI_motif",1
"X2XX2XX3XX3XXX3X","PPI_motif",1
"X2XX2XX3XX6X3X2X3X2X3X2XX2XX","PPI_motif",1
"X2XX2XX4X","PPI_motif",1
"X2XX2XX4X1XX3X6XX2X2XX2XX3XX2X2X2XX2XX3X3XX3XX2X2X","PPI_motif",1
"X2XX2XX4X2X","PPI_motif",1
"X2XX2XX6X","PPI_motif",1
"X2XX2XX6X4X","PPI_motif",1
"X2XX2XX7X2XX6X3X2X5X3X7XX1X6XX2X3X7X2X","PPI_motif",1
"X2XX2XXX1X","PPI_motif",1
"X2XX2XXX1XX2XX2X","PPI_motif",1
"X2XX2XXX2X","PPI_motif",1
"X2XX2XXXXXX","PPI_motif",1
"X2XX2XXXXXXX","PPI_motif",1
"X2XX3X2X","PPI_motif",1
"X2XX3X2X3X2XX2X","PPI_motif",1
"X2XX3X2X3X2XX2XXX1X","PPI_motif",1
"X2XX3X2X3X7X6X3XX2X","PPI_motif",1
"X2XX3X2XX2X2XX2XXX1X","PPI_motif",1
"X2XX3X2XX2X6X6X2XX2X2X1XX2XX2X","PPI_motif",1
"X2XX3X4X2X","PPI_motif",1
"X2XX3X6X3X","PPI_motif",1
"X2XX3XX","PPI_motif",1
"X2XX3XX3XX","PPI_motif",1
"X2XX3XX4X","PPI_motif",1
"X2XX3XX5X2XX2XX2XX2XX","PPI_motif",1
"X2XX3XXX","PPI_motif",1
"X2XX3XXXX","PPI_motif",1
"X2XX4X1X","PPI_motif",1
"X2XX4X2X3X2X3X7X2X5X3X7X2X5XX2X1X","PPI_motif",1
"X2XX4X2X3X3XX3X4XX2X6XXX","PPI_motif",1
"X2XX4X2XX3X","PPI_motif",1
"X2XX4X2XX4XXX","PPI_motif",1
"X2XX4X2XX4XXX4X2X3X4X5XXX","PPI_motif",1
"X2XX4X5X2XX7X3X2X3X6X","PPI_motif",1
"X2XX4X5X3XX","PPI_motif",1
"X2XX4X6X3X","PPI_motif",1
"X2XX4XX2XXX2X","PPI_motif",1
"X2XX4XX3X","PPI_motif",1
"X2XX4XXXX2X","PPI_motif",1
"X2XX5X2X3X1XX2X3X2XX2X3X3XX3X3XX3XX","PPI_motif",1
"X2XX5X2X3X1XX2X3X2XX2X3X3XX3XX2XX3X","PPI_motif",1
"X2XX5X2XX4X2X","PPI_motif",1
"X2XX5X6X1X1XX2X1XX1X5X","PPI_motif",1
"X2XX5XX1XX2X3X2XX2X3X3XX3XX2XX3X","PPI_motif",1
"X2XX5XX2X3X2XX2XX2X3XX","PPI_motif",1
"X2XX5XX2XX3X","PPI_motif",1
"X2XX5XXXX","PPI_motif",1
"X2XX6X1X5X2X5X3X","PPI_motif",1
"X2XX6X1XXX1X4X2XX2X","PPI_motif",1
"X2XX6X3X2X3X2XX2X2XX2XX","PPI_motif",1
"X2XX6X3X2X3X2XX2X2XX2XX2X","PPI_motif",1
"X2XX6X3X2X3X3XX3X2XX2XX","PPI_motif",1
"X2XX6X3X3X","PPI_motif",1
"X2XX6X3X3X1XX3X","PPI_motif",1
"X2XX6X3X7X2X1X","PPI_motif",1
"X2XX6X3X7X2X6XX3X7X3XX3X7X2X3X7X2X3X7X2X6XX6X2XX4X2X2X3X4X6X3X2X3X7XX1X3X7X2X5XX","PPI_motif",1
"X2XX6X5X2X","PPI_motif",1
"X2XX6XX2X2X","PPI_motif",1
"X2XX6XX2X6XX","PPI_motif",1
"X2XX6XX2XX","PPI_motif",1
"X2XX7X1X2X","PPI_motif",1
"X2XX7X2X1X4XXX4X1X2X3XX","PPI_motif",1
"X2XX7X2X1X4XXX4X2X3X4X5X","PPI_motif",1
"X2XX7X2X1X4XXX4X3XX3X2X6X","PPI_motif",1
"X2XX7X2X1X7X2XXX6X2X4X","PPI_motif",1
"X2XX7X2X3X4XX","PPI_motif",1
"X2XX7X2X3X6X3X","PPI_motif",1
"X2XX7X2X6X2X3X","PPI_motif",1
"X2XX7X2X6X2X6XX7X","PPI_motif",1
"X2XX7X3X","PPI_motif",1
"X2XX7XX3X","PPI_motif",1
"X2XX7XX3X7X2X3X7X2X6XX3X7X2X3X4X2X2X3X7X3XX3X2X3X7X2X5X3X7X2X5X3X7X2X3X1X3X7X2X5X3X7X2X","PPI_motif",1
"X2XX7XX4XX3X2X4X3X","PPI_motif",1
"X2XX7XXXX","PPI_motif",1
"X2XXX1X2XX2XX2X","PPI_motif",1
"X2XXX1X4X","PPI_motif",1
"X2XXX1XX1XX2XX1XX2X2X","PPI_motif",1
"X2XXX1XX1XX2XX2X","PPI_motif",1
"X2XXX1XX1XX2XX2X6X2X2X","PPI_motif",1
"X2XXX1XX1XXX","PPI_motif",1
"X2XXX1XX2X","PPI_motif",1
"X2XXX1XX6X","PPI_motif",1
"X2XXX1XXX","PPI_motif",1
"X2XXX1XXXX","PPI_motif",1
"X2XXX2X2X1X","PPI_motif",1
"X2XXX2X4XX","PPI_motif",1
"X2XXX2X6X","PPI_motif",1
"X2XXX2X6XX1X1X2X3X6X","PPI_motif",1
"X2XXX3X2XX","PPI_motif",1
"X2XXX3X4XX","PPI_motif",1
"X2XXX4X2XX1XXXXX","PPI_motif",1
"X2XXX6X","PPI_motif",1
"X2XXX7X","PPI_motif",1
"X2XXX7X2X","PPI_motif",1
"X2XXXX1X","PPI_motif",1
"X2XXXX1X1X","PPI_motif",1
"X2XXXX1X2X","PPI_motif",1
"X2XXXX2X2XX","PPI_motif",1
"X2XXXX2XX1X3XX1X3X3X2X3X2X3X2X","PPI_motif",1
"X2XXXX4X","PPI_motif",1
"X2XXXX5X","PPI_motif",1
"X2XXXXXX2X","PPI_motif",1
"X2XXXXXX7X","PPI_motif",1
"X2XXXXXXXX","PPI_motif",1
"X2XXXXXXXX1X1XXXXXXXXX4X","PPI_motif",1
"X3X1X1XX3X","PPI_motif",1
"X3X1X2X1X","PPI_motif",1
"X3X1X2X4X","PPI_motif",1
"X3X1X2X5X1X7XX3X","PPI_motif",1
"X3X1X3X6X","PPI_motif",1
"X3X1X3XX2X3X","PPI_motif",1
"X3X1X4XX","PPI_motif",1
"X3X1X5X","PPI_motif",1
"X3X1XX2X2XX2XX1X","PPI_motif",1
"X3X1XX2X2XX2XX1XX","PPI_motif",1
"X3X1XX2X2XX3X2X","PPI_motif",1
"X3X1XX2XX1XX2X2XX2XX1XX","PPI_motif",1
"X3X1XX3X7XXXX","PPI_motif",1
"X3X1XXXX","PPI_motif",1
"X3X2X1X1X1XX3XX2X1X","PPI_motif",1
"X3X2X1X1XXXX","PPI_motif",1
"X3X2X1X2X2X6X2XX3X1X4X","PPI_motif",1
"X3X2X1X2X3X2XX2X4X","PPI_motif",1
"X3X2X1X2X6XX3X1X4X","PPI_motif",1
"X3X2X1X3X","PPI_motif",1
"X3X2X1X3X3XX1X5X3XX1X5X3X3XX4X1XX","PPI_motif",1
"X3X2X1X3X3XX3X3XX1X5X3X3XX4XXX","PPI_motif",1
"X3X2X1X3XX3X","PPI_motif",1
"X3X2X1X3XX3X6X","PPI_motif",1
"X3X2X1X3XXX","PPI_motif",1
"X3X2X1X5X","PPI_motif",1
"X3X2X1X7X2XX6X3X2X5X3X7X2X5X3X7X2X3X7X2X1X7X2XX6X3X","PPI_motif",1
"X3X2X1X7X2XX6X3X3X2X3XX3X1X1XX","PPI_motif",1
"X3X2X1XX","PPI_motif",1
"X3X2X1XX1XX1X4X1XXX2X","PPI_motif",1
"X3X2X1XX4X","PPI_motif",1
"X3X2X1XXX1X","PPI_motif",1
"X3X2X2X","PPI_motif",1
"X3X2X2XX2X","PPI_motif",1
"X3X2X2XX2X2XX","PPI_motif",1
"X3X2X2XX2X2XX2X2XX2X3X2XX2X2XX2X2XX2X3X2XX2X2XX2X3X","PPI_motif",1
"X3X2X2XX2X2XX2X3X2X2XX2X2XX3X2XX","PPI_motif",1
"X3X2X2XX2X2XX2X3X2X3X2X2XX3X2XX","PPI_motif",1
"X3X2X2XX2X3X","PPI_motif",1
"X3X2X2XX2X3X2X2XX2X2XX1XX2XX","PPI_motif",1
"X3X2X2XX2X3XX3X3XX3X3X2X3X4X2XX3XX1XX2X","PPI_motif",1
"X3X2X2XX2X6X2X","PPI_motif",1
"X3X2X2XX2X6X3XX3X2XX2X2XX2X2XX2XX6X","PPI_motif",1
"X3X2X2XX2XX1XX2X2XX2XX1XX2X2XX2X2XX2XX1XX2X","PPI_motif",1
"X3X2X2XX2XX1XX6XX3X3XX6XX3XXX","PPI_motif",1
"X3X2X2XX2XX3XX5XX2XX2XX3X","PPI_motif",1
"X3X2X2XX6X","PPI_motif",1
"X3X2X2XX6X3X2X3X3XX3X1XXX2X","PPI_motif",1
"X3X2X3X1XX7XX2X5XX","PPI_motif",1
"X3X2X3X2X2X1X","PPI_motif",1
"X3X2X3X2X3X","PPI_motif",1
"X3X2X3X2X3X2X","PPI_motif",1
"X3X2X3X2X3X2X3X5X2XX2X2X","PPI_motif",1
"X3X2X3X2X3X2XX2X3X3XX7X3XX1X3X3XX","PPI_motif",1
"X3X2X3X2X3X3XX3XX6XX3X6X2XX2X2XX2XX2XX3XX2XX3XX1XX","PPI_motif",1
"X3X2X3X2X3X3XX3XX7X3X6X2XX2X2XX2XX2XX3XX2X2X2XX2X","PPI_motif",1
"X3X2X3X2X3X3XX4XX7XXX2X3X2X2XX2X2XX2XX2XX3XX2X2XX2XX3XX","PPI_motif",1
"X3X2X3X2X3X4X3X3XX3XX2X3XX3XX3XX2X3X4X3X3XX4X2X3X6X3XX3XX2XX3XX1X4X2X3XX3X3X3XX3X7X3X","PPI_motif",1
"X3X2X3X2X3X7X","PPI_motif",1
"X3X2X3X2X3X7X2X","PPI_motif",1
"X3X2X3X2X5XX3X2X3X7XX3XX3XX6X2XX","PPI_motif",1
"X3X2X3X2X6X2X","PPI_motif",1
"X3X2X3X2X6X2X5XX2X3XX3X2XX2X3XX3XX2XX3X","PPI_motif",1
"X3X2X3X2X6X3X4X7X3X7XX3XX3XX3X2XX2X","PPI_motif",1
"X3X2X3X2X6X4X1X","PPI_motif",1
"X3X2X3X2XX2X","PPI_motif",1
"X3X2X3X2XX2XX1X","PPI_motif",1
"X3X2X3X2XX2XXX","PPI_motif",1
"X3X2X3X2XX3X3XX3X4XX","PPI_motif",1
"X3X2X3X2XX3XX1XX2X","PPI_motif",1
"X3X2X3X2XX3XX2XX3XX","PPI_motif",1
"X3X2X3X2XX3XX2XX3XX1X","PPI_motif",1
"X3X2X3X2XX6X3X2X3X2XX2X2XX4X1XX","PPI_motif",1
"X3X2X3X2XX6X3X2X3X2XX3XX2XX1X","PPI_motif",1
"X3X2X3X3X2XX2X3X2XX2X6XX2X1XX2XX3X","PPI_motif",1
"X3X2X3X3XX3X2XX2X3XX3X2X3XX","PPI_motif",1
"X3X2X3X3XX3X2XX2X3XX3X3X2X","PPI_motif",1
"X3X2X3X3XX3X3XX3X3X2X1X3XX2XX3XX2X3X4X3X2X","PPI_motif",1
"X3X2X3X4X","PPI_motif",1
"X3X2X3X4X2X2X3X4X2X2X3X4X2X2X3X4X2XX","PPI_motif",1
"X3X2X3X4X2X3X","PPI_motif",1
"X3X2X3X4X7X2X3X4X3X2X","PPI_motif",1
"X3X2X3X6X","PPI_motif",1
"X3X2X3X6X3X2X","PPI_motif",1
"X3X2X3X6X3X2X6XX3X","PPI_motif",1
"X3X2X3X6X3X6X2XX","PPI_motif",1
"X3X2X3X6XX2X2XX2X3X2X3X2X2XX3X2XX","PPI_motif",1
"X3X2X3X6XX2X2XX5XX2XX2XX3X","PPI_motif",1
"X3X2X3X6XX2X7X2X","PPI_motif",1
"X3X2X3X7X1X2X","PPI_motif",1
"X3X2X3X7X2X1XX","PPI_motif",1
"X3X2X3X7X2X5X3X7X2X3X7X2X5X3X7X2X3X7X2X5X3X7X2X5X3X4X","PPI_motif",1
"X3X2X3X7X6X2X2XX2X3X2XX2X3XX3X3X2X3X2X3X4X2X2X3X","PPI_motif",1
"X3X2X3X7X6X3X","PPI_motif",1
"X3X2X3X7XX2XX2X2X1XXXX","PPI_motif",1
"X3X2X3XX2X3XX","PPI_motif",1
"X3X2X3XX2XX3X3X2X1X3X2XX2XX2XX3X3XX2XX2XX2XX3XX2X2XX4X","PPI_motif",1
"X3X2X3XX2XX4XX","PPI_motif",1
"X3X2X3XX3X2XX6X3X2X3X3XX3X2XX2XX","PPI_motif",1
"X3X2X3XX3X3X4X7X3X2X","PPI_motif",1
"X3X2X3XX3XX1X3XX2XX3XX1XX2X3XX1XX1XX","PPI_motif",1
"X3X2X3XX3XX2X","PPI_motif",1
"X3X2X3XX3XX2X3XX3X2XX2X3X4X3X3X5X6X5X","PPI_motif",1
"X3X2X3XX3XX3XX6X3X2X3X2X3X2XX2XX2X","PPI_motif",1
"X3X2X3XX3XX3XX6X3X2X3X2XX2X2XX2XX","PPI_motif",1
"X3X2X3XX3XX3XX6X3X2X3X2XX2X2XX2XX2X","PPI_motif",1
"X3X2X3XX3XX3XX6X3X2X3X3XX3X2XX2XX","PPI_motif",1
"X3X2X3XX6X","PPI_motif",1
"X3X2X4X4X1XX1X","PPI_motif",1
"X3X2X4XX","PPI_motif",1
"X3X2X4XX1X3X","PPI_motif",1
"X3X2X4XX3X2X","PPI_motif",1
"X3X2X4XX3X3X3X","PPI_motif",1
"X3X2X5X2X","PPI_motif",1
"X3X2X5X3X1XX1X3X2X6X2X","PPI_motif",1
"X3X2X5X3X4X","PPI_motif",1
"X3X2X5X3X4X1X","PPI_motif",1
"X3X2X5X3X4X1XX","PPI_motif",1
"X3X2X5X3X4X2X2X3X7X2X5X3X","PPI_motif",1
"X3X2X5X3X4X2X3X","PPI_motif",1
"X3X2X5X3X7X2X5X","PPI_motif",1
"X3X2X5X3X7X2X5X3X7X2X5X3X","PPI_motif",1
"X3X2X5X3X7X2X5XX2X2X3X7X2X5X3X2X5X3X7X6X2XX6X3X7X2X5X3X7X2X5X3X7X2X5X3X7X2X5X3X7X2X5X","PPI_motif",1
"X3X2X5X3XXXX","PPI_motif",1
"X3X2X5X6X2X","PPI_motif",1
"X3X2X5X6X6X","PPI_motif",1
"X3X2X5XX2X3X","PPI_motif",1
"X3X2X6X2X3X","PPI_motif",1
"X3X2X6X2X3X2X3X3X2X3X7X2X","PPI_motif",1
"X3X2X6X2X3X5X2XX2X5XX","PPI_motif",1
"X3X2X6X2X3X6X3X2X3X7X2X","PPI_motif",1
"X3X2X6X2X3X7X","PPI_motif",1
"X3X2X6X2X6X","PPI_motif",1
"X3X2X6X2X6X2X3X","PPI_motif",1
"X3X2X6X2X6X2X3X5X2X3X","PPI_motif",1
"X3X2X6X2X7X3X2X3X","PPI_motif",1
"X3X2X6XX","PPI_motif",1
"X3X2X6XX1X6X2X3X","PPI_motif",1
"X3X2X6XX3X3XX3X2X3X2X5X","PPI_motif",1
"X3X2X6XX3X3XX3X3X","PPI_motif",1
"X3X2X6XX3X3XX3XX2XX","PPI_motif",1
"X3X2X6XX3X6XX1X1X","PPI_motif",1
"X3X2X7X1X2X4X1X","PPI_motif",1
"X3X2X7X1XX1X","PPI_motif",1
"X3X2X7X2XX2X3X","PPI_motif",1
"X3X2X7X3X2X","PPI_motif",1
"X3X2X7X3X7X2X2X3X2XX2X3X1XX2X3X2XX2X2XX2X2XX","PPI_motif",1
"X3X2X7XX","PPI_motif",1
"X3X2X7XX1X","PPI_motif",1
"X3X2X7XX1X4X","PPI_motif",1
"X3X2X7XX1X6X","PPI_motif",1
"X3X2X7XX1XX3XXX2XX","PPI_motif",1
"X3X2X7XX2X1X1X","PPI_motif",1
"X3X2X7XX2X1X1XX","PPI_motif",1
"X3X2X7XX2X3X","PPI_motif",1
"X3X2X7XX2XXX1XX","PPI_motif",1
"X3X2X7XX4X1XX","PPI_motif",1
"X3X2X7XX4X2XX","PPI_motif",1
"X3X2X7XX4XXXX","PPI_motif",1
"X3X2X7XX6XX","PPI_motif",1
"X3X2X7XXX2XXXX2XX","PPI_motif",1
"X3X2X7XXX3XXX2XX","PPI_motif",1
"X3X2XX1X","PPI_motif",1
"X3X2XX1XX2X","PPI_motif",1
"X3X2XX1XX2X2XX7X5X6X","PPI_motif",1
"X3X2XX1XX2XX1XX2X2XX3X1XX","PPI_motif",1
"X3X2XX1XX2XX1XX2XX1XX3X1XX3X","PPI_motif",1
"X3X2XX1XX2XX1XX2XX2X2XX2X2XX2X2XX2X","PPI_motif",1
"X3X2XX1XX2XX2X3X4X3X3XX3XX2XX4XX1X1X3XX3X7X6X3XX2XX3XX5X2X3X2XX3X3X2X3XX3XX2X3X4X3X3XX3X3X2X3X3X4X3X3XX3XX2XX3XX2XX3XX","PPI_motif",1
"X3X2XX1XX2XX2X7XXX2X","PPI_motif",1
"X3X2XX1XXX","PPI_motif",1
"X3X2XX1XXX1XX2X2X","PPI_motif",1
"X3X2XX2X2XX","PPI_motif",1
"X3X2XX2X2XX1XX2XX2X2XX1XXX","PPI_motif",1
"X3X2XX2X2XX2X2XX2X2XX2X2XX2X2X3X2XX2X2XX2X","PPI_motif",1
"X3X2XX2X2XX2X2XX2X2XX2X2XX2X2XX2X2XX2X2XX2XX1X3XX1XX2X2XX2X2XX","PPI_motif",1
"X3X2XX2X2XX2X6X2XX1XX2XX1XX2X","PPI_motif",1
"X3X2XX2X2XX2X6X2XX2X2XX2X2X","PPI_motif",1
"X3X2XX2X2XX2XX","PPI_motif",1
"X3X2XX2X2XX4X7X3X","PPI_motif",1
"X3X2XX2X3X1XX2XX2X3X2X6X1XX2XX","PPI_motif",1
"X3X2XX2X3X2X5X3X3XX3X2XX2X3XX3X3X6X3X","PPI_motif",1
"X3X2XX2X3X2XX","PPI_motif",1
"X3X2XX2X3X2XX2X","PPI_motif",1
"X3X2XX2X3XX3XX3XX2XX3X","PPI_motif",1
"X3X2XX2X6X","PPI_motif",1
"X3X2XX2X6X2XXX1X4X","PPI_motif",1
"X3X2XX2X7X6X3XX3XX2X","PPI_motif",1
"X3X2XX2XX1X2X","PPI_motif",1
"X3X2XX2XX1XX1XX2XX","PPI_motif",1
"X3X2XX2XX1XX2XX2XX2XX2X3X2X","PPI_motif",1
"X3X2XX2XX1XXX1XXX1XX","PPI_motif",1
"X3X2XX2XX1XXX1XXXXX","PPI_motif",1
"X3X2XX2XX2X2X","PPI_motif",1
"X3X2XX2XX2X2X3X3X","PPI_motif",1
"X3X2XX2XX2X2XX2X3X","PPI_motif",1
"X3X2XX2XX2X3X","PPI_motif",1
"X3X2XX2XX2X3X3XXX","PPI_motif",1
"X3X2XX2XX2X6X5X2X3X","PPI_motif",1
"X3X2XX2XX2XX1XX1XXX1XX2XX1XX2XX1XX2XX","PPI_motif",1
"X3X2XX2XX3XX2X","PPI_motif",1
"X3X2XX2XX6X","PPI_motif",1
"X3X2XX2XX6X4X","PPI_motif",1
"X3X2XX2XXX","PPI_motif",1
"X3X2XX2XXX1XX","PPI_motif",1
"X3X2XX2XXXXXX","PPI_motif",1
"X3X2XX3X1XXXXX","PPI_motif",1
"X3X2XX3X2X","PPI_motif",1
"X3X2XX3X2XXXX","PPI_motif",1
"X3X2XX3X4X","PPI_motif",1
"X3X2XX3X5X2X","PPI_motif",1
"X3X2XX5X","PPI_motif",1
"X3X2XX6X","PPI_motif",1
"X3X2XX6X3X3X2X5XX3X","PPI_motif",1
"X3X2XX7X3XX","PPI_motif",1
"X3X2XX7XX3XX2X2XX2X3X2X3X6X2XX2X6X3XX","PPI_motif",1
"X3X2XXX1X1XX","PPI_motif",1
"X3X2XXX1X5XX","PPI_motif",1
"X3X2XXX1XX1XXX1XX","PPI_motif",1
"X3X2XXX1XX6X3XX","PPI_motif",1
"X3X2XXX1XXX4X1X5XXXX1X1X3X2XXX6X4XXXXX2X2X3X1XX1XXXXXXXXXX1XX1X5X4XX2X1XX","PPI_motif",1
"X3X2XXXXXX2XX","PPI_motif",1
"X3X3X1X4X","PPI_motif",1
"X3X3X1XX2XX","PPI_motif",1
"X3X3X1XX3X2X3X2X3XX2X3X4X3X","PPI_motif",1
"X3X3X2X2XX2X2X3X2XX2X","PPI_motif",1
"X3X3X2X2XX2X3X2X","PPI_motif",1
"X3X3X2X3X","PPI_motif",1
"X3X3X2X4X1X","PPI_motif",1
"X3X3X2X6X2XX2X4X","PPI_motif",1
"X3X3X2X6X3X2X3XX2X3X4X3X","PPI_motif",1
"X3X3X2X7X3X","PPI_motif",1
"X3X3X2XX","PPI_motif",1
"X3X3X2XX1X3X","PPI_motif",1
"X3X3X2XX1XX2X","PPI_motif",1
"X3X3X2XX2XX3XX2X2X6XX2X2XX1XX6X2X6X2X3X6XX2X2XX","PPI_motif",1
"X3X3X2XX3X","PPI_motif",1
"X3X3X2XXX1X","PPI_motif",1
"X3X3X3X2X","PPI_motif",1
"X3X3X3X6X1X5XXX","PPI_motif",1
"X3X3X3XX3X3XX","PPI_motif",1
"X3X3X3XX7X2XX","PPI_motif",1
"X3X3X4X","PPI_motif",1
"X3X3X4X3X","PPI_motif",1
"X3X3X4X3X3XX2X","PPI_motif",1
"X3X3X4X3X3XX2X3X2XX4X","PPI_motif",1
"X3X3X4X3X3XX3XX2XX3X3X2X6X","PPI_motif",1
"X3X3X4X3X3XX3XX2XX3X3X2X6X4X","PPI_motif",1
"X3X3X4X7XX4X7X3X3XX2X","PPI_motif",1
"X3X3X4XX6X1X5XXX","PPI_motif",1
"X3X3X4XX6X3XXX","PPI_motif",1
"X3X3X6X3X4X","PPI_motif",1
"X3X3XX2XX","PPI_motif",1
"X3X3XX3X","PPI_motif",1
"X3X3XX3X3X","PPI_motif",1
"X3X3XX3X3X2X1XX","PPI_motif",1
"X3X3XX3X3X7X","PPI_motif",1
"X3X3XX3X5XX1X","PPI_motif",1
"X3X3XX3XX1XX2X3X2X1X3X3X2X1X3XX2XX2X2XX4X","PPI_motif",1
"X3X3XX3XX2X3X","PPI_motif",1
"X3X3XX3XX2X3XX3X3X","PPI_motif",1
"X3X3XX3XX2XX4X","PPI_motif",1
"X3X3XX7X2X","PPI_motif",1
"X3X3XX7X3XX1X6X2X","PPI_motif",1
"X3X3XX7XXX","PPI_motif",1
"X3X3XXX","PPI_motif",1
"X3X3XXX1X","PPI_motif",1
"X3X3XXX2X","PPI_motif",1
"X3X4X1XX","PPI_motif",1
"X3X4X1XX7X6X6XXX","PPI_motif",1
"X3X4X2X2X","PPI_motif",1
"X3X4X2XX","PPI_motif",1
"X3X4X2XX5X","PPI_motif",1
"X3X4X3X3X","PPI_motif",1
"X3X4X3X3X3X2X3X4X2XX3XX","PPI_motif",1
"X3X4X3X3X3X4X3X3XX3X3XX3X3XX3XX2XX3XX1XX","PPI_motif",1
"X3X4X3X3XX3X3X","PPI_motif",1
"X3X4X3X3XX3X7X2X","PPI_motif",1
"X3X4X3X3XX3XX3XX2X","PPI_motif",1
"X3X4X3X3XX4X2X3X7XX3X7XX3X3XX3XX2XX3XX2X3X4X3X3XX3XX2XX3X","PPI_motif",1
"X3X4X3X5X1XX","PPI_motif",1
"X3X4X3X5XX5X","PPI_motif",1
"X3X4X3XX","PPI_motif",1
"X3X4X3XX3XX1X2XX","PPI_motif",1
"X3X4X7X1X","PPI_motif",1
"X3X4X7X3X","PPI_motif",1
"X3X4X7XX2X3X","PPI_motif",1
"X3X4X7XX2X3X4X7X3X6XX2XX3XX2XXXX","PPI_motif",1
"X3X4XX","PPI_motif",1
"X3X4XX2X","PPI_motif",1
"X3X4XX2X1XX","PPI_motif",1
"X3X4XXX","PPI_motif",1
"X3X4XXX2XX","PPI_motif",1
"X3X4XXX5X","PPI_motif",1
"X3X4XXX7X2X6XX","PPI_motif",1
"X3X4XXXXX","PPI_motif",1
"X3X5X1X4X7XX","PPI_motif",1
"X3X5X1XXX","PPI_motif",1
"X3X5X2X4X","PPI_motif",1
"X3X5X2X7XX","PPI_motif",1
"X3X5X2X7XX2X1X","PPI_motif",1
"X3X5X2X7XX2X1X2XX","PPI_motif",1
"X3X5X2X7XX4X","PPI_motif",1
"X3X5X2X7XX4X1X","PPI_motif",1
"X3X5X2X7XX4X1XX","PPI_motif",1
"X3X5X2X7XX4X2X","PPI_motif",1
"X3X5X2X7XX7X","PPI_motif",1
"X3X5XX1X","PPI_motif",1
"X3X5XXX1XX2XX","PPI_motif",1
"X3X6X1X","PPI_motif",1
"X3X6X1X2X","PPI_motif",1
"X3X6X1X7XX2X","PPI_motif",1
"X3X6X2X6X5X","PPI_motif",1
"X3X6X2XX","PPI_motif",1
"X3X6X3X2X3X","PPI_motif",1
"X3X6X3X2XX","PPI_motif",1
"X3X6X3X2XX2X2XX2X2X1X1XX1XX2XX1XX2X2XX2XX2XX","PPI_motif",1
"X3X6X3X2XX2X2XX2XX1X1X1XX1XX2XX1XX2XX2X3X2XX","PPI_motif",1
"X3X6X3X4X1X","PPI_motif",1
"X3X6X3X4XX1X","PPI_motif",1
